cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
Macrophage	RILP	0.070764099	0.667633083	1	pseudobulk	edgeR	LRT
Macrophage	RILPL1	0.63058368	0.171538121	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RILPL2	0.151316883	0.422693388	0.926268374	pseudobulk	edgeR	LRT
Macrophage	RIMBP2	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RIMBP3C	-0.322598788	0.676836939	1	pseudobulk	edgeR	LRT
Macrophage	RIMKLA	-1.336540457	0.025521329	0.532682424	pseudobulk	edgeR	LRT
Macrophage	RIMKLB	-0.31911585	0.164204109	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RIMS1	-0.092194274	0.840834688	1	pseudobulk	edgeR	LRT
Macrophage	RIMS2	-0.209512834	0.658340785	1	pseudobulk	edgeR	LRT
Macrophage	RIMS3	0.478289835	0.397224614	0.910744599	pseudobulk	edgeR	LRT
Macrophage	RIMS4	0.671377612	0.193227286	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RIN1	-0.084092806	0.65707114	1	pseudobulk	edgeR	LRT
Macrophage	RIN2	0.12851845	0.698442955	1	pseudobulk	edgeR	LRT
Macrophage	RIN3	0.059629554	0.637472494	1	pseudobulk	edgeR	LRT
Macrophage	RING1	-0.159879901	0.2277848	0.813453539	pseudobulk	edgeR	LRT
Macrophage	RINL	-0.011599118	0.955238919	1	pseudobulk	edgeR	LRT
Macrophage	RINT1	0.17675665	0.321005827	0.83637573	pseudobulk	edgeR	LRT
Macrophage	RIOK1	-0.047935597	0.705659542	1	pseudobulk	edgeR	LRT
Macrophage	RIOK2	-0.317737268	0.11763462	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RIOK3	-0.044525112	0.77535707	1	pseudobulk	edgeR	LRT
Macrophage	RIOX1	-0.881265207	0.759139996	1	pseudobulk	edgeR	LRT
Macrophage	RIOX2	0.124850862	0.967675437	1	pseudobulk	edgeR	LRT
Macrophage	RIPK1	-0.042519057	0.785440538	1	pseudobulk	edgeR	LRT
Macrophage	RIPK2	0.142843207	0.459991422	0.953127546	pseudobulk	edgeR	LRT
Macrophage	RIPK3	-0.277060617	0.145888407	0.759353182	pseudobulk	edgeR	LRT
Macrophage	RIPK4	-1.515281918	0.006470787	0.323026995	pseudobulk	edgeR	LRT
Macrophage	RIPOR1	0.025950548	0.99306607	1	pseudobulk	edgeR	LRT
Macrophage	RIPOR2	0.465263973	0.882067296	1	pseudobulk	edgeR	LRT
Macrophage	RIPOR3	-0.544566714	0.300231856	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RIPPLY2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RIPPLY3	-1.290129797	0.124752207	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RIT1	0.225972714	0.131671106	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RITA1	0.037002763	0.832138545	1	pseudobulk	edgeR	LRT
Macrophage	RLF	0.015370538	0.944778477	1	pseudobulk	edgeR	LRT
Macrophage	RLIM	-0.01697381	0.917836201	1	pseudobulk	edgeR	LRT
Macrophage	RLN1	-0.359040376	0.653581197	1	pseudobulk	edgeR	LRT
Macrophage	RLN2	-0.849435057	0.222913698	0.808575621	pseudobulk	edgeR	LRT
Macrophage	RLTPR	0.32353522	0.614567333	1	pseudobulk	edgeR	LRT
Macrophage	RMC1	0.063625487	0.983141719	1	pseudobulk	edgeR	LRT
Macrophage	RMDN1	0.092016301	0.437305135	0.938098155	pseudobulk	edgeR	LRT
Macrophage	RMDN2	0.030653768	0.870746858	1	pseudobulk	edgeR	LRT
Macrophage	RMDN2-AS1	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RMDN3	-0.008356154	0.959917622	1	pseudobulk	edgeR	LRT
Macrophage	RMI1	0.029030881	0.871957028	1	pseudobulk	edgeR	LRT
Macrophage	RMI2	0.052158385	0.878691847	1	pseudobulk	edgeR	LRT
Macrophage	RMND1	-0.310071772	0.228554223	0.813994883	pseudobulk	edgeR	LRT
Macrophage	RMND5A	-0.002095304	0.990796388	1	pseudobulk	edgeR	LRT
Macrophage	RMND5B	-0.016329569	0.893596498	1	pseudobulk	edgeR	LRT
Macrophage	RMRP	-0.985233665	0.170775179	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RN7SL832P	-0.564356958	0.10533679	0.744356075	pseudobulk	edgeR	LRT
Macrophage	RNASE1	0.150619441	0.75538374	1	pseudobulk	edgeR	LRT
Macrophage	RNASE2	0.059360265	0.849854222	1	pseudobulk	edgeR	LRT
Macrophage	RNASE3	0.901429967	0.107491099	0.748233061	pseudobulk	edgeR	LRT
Macrophage	RNASE4	-0.194684269	0.769799781	1	pseudobulk	edgeR	LRT
Macrophage	RNASE6	0.320398105	0.171256951	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNASE7	0.713067447	0.188673775	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNASEH1	0.158627155	0.243177944	0.833832868	pseudobulk	edgeR	LRT
Macrophage	RNASEH1-AS1	0.185644612	0.409288552	0.918300066	pseudobulk	edgeR	LRT
Macrophage	RNASEH2A	-0.110831555	0.59998333	1	pseudobulk	edgeR	LRT
Macrophage	RNASEH2B	0.355306262	0.019082831	0.484391789	pseudobulk	edgeR	LRT
Macrophage	RNASEH2B-AS1	-0.136162671	0.79640997	1	pseudobulk	edgeR	LRT
Macrophage	RNASEH2C	0.069729896	0.59233312	1	pseudobulk	edgeR	LRT
Macrophage	RNASEK	0.277806819	0.080500775	0.68449387	pseudobulk	edgeR	LRT
Macrophage	RNASEK-C17orf49	-1.918989054	0.016512725	0.46223824	pseudobulk	edgeR	LRT
Macrophage	RNASEL	-0.409038725	0.035737245	0.585053286	pseudobulk	edgeR	LRT
Macrophage	RNASET2	-0.09595984	0.518918896	0.988122814	pseudobulk	edgeR	LRT
Macrophage	RND1	-0.564925774	0.276269748	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RND2	0.695165007	0.228457309	0.813994883	pseudobulk	edgeR	LRT
Macrophage	RND3	-1.488795428	4.81E-05	0.03497366	pseudobulk	edgeR	LRT
Macrophage	RNF10	0.003471785	0.972571035	1	pseudobulk	edgeR	LRT
Macrophage	RNF103	-0.025596826	0.887034223	1	pseudobulk	edgeR	LRT
Macrophage	RNF11	-0.224387752	0.065766951	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RNF111	-0.132462105	0.450485725	0.947035999	pseudobulk	edgeR	LRT
Macrophage	RNF112	-0.081057078	0.962657216	1	pseudobulk	edgeR	LRT
Macrophage	RNF113A	-0.27982719	0.185869509	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNF114	-0.072268034	0.736407781	1	pseudobulk	edgeR	LRT
Macrophage	RNF115	-0.03666304	0.740847372	1	pseudobulk	edgeR	LRT
Macrophage	RNF121	0.122497222	0.480059643	0.966599997	pseudobulk	edgeR	LRT
Macrophage	RNF122	-0.107757502	0.712649496	1	pseudobulk	edgeR	LRT
Macrophage	RNF123	-0.011966735	0.950694472	1	pseudobulk	edgeR	LRT
Macrophage	RNF125	0.527348051	0.046585004	0.616875708	pseudobulk	edgeR	LRT
Macrophage	RNF126	-0.201399355	0.227328853	0.812958739	pseudobulk	edgeR	LRT
Macrophage	RNF128	-0.887347851	0.300004502	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF13	0.056908149	0.687289408	1	pseudobulk	edgeR	LRT
Macrophage	RNF130	0.261394195	0.051514617	0.638620544	pseudobulk	edgeR	LRT
Macrophage	RNF133	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RNF135	-0.014175334	0.91205134	1	pseudobulk	edgeR	LRT
Macrophage	RNF138	-0.112272745	0.4947554	0.973439704	pseudobulk	edgeR	LRT
Macrophage	RNF139	-0.01539837	0.922938005	1	pseudobulk	edgeR	LRT
Macrophage	RNF139-AS1	-0.168933875	0.541819241	1	pseudobulk	edgeR	LRT
Macrophage	RNF14	0.152681547	0.200850326	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNF141	0.245953366	0.162897277	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNF144A	1.295880898	0.036950115	0.590363806	pseudobulk	edgeR	LRT
Macrophage	RNF144B	-0.043700737	0.8534608	1	pseudobulk	edgeR	LRT
Macrophage	RNF145	0.280872681	0.231118679	0.817265471	pseudobulk	edgeR	LRT
Macrophage	RNF146	-0.377255012	0.009456782	0.376143835	pseudobulk	edgeR	LRT
Macrophage	RNF148	-1.79368927	0.012133973	0.418228175	pseudobulk	edgeR	LRT
Macrophage	RNF149	-0.347295546	0.032543588	0.568098698	pseudobulk	edgeR	LRT
Macrophage	RNF150	-0.104529317	0.914735822	1	pseudobulk	edgeR	LRT
Macrophage	RNF151	-1.451989407	0.036739006	0.588790916	pseudobulk	edgeR	LRT
Macrophage	RNF152	-0.074138902	0.900027921	1	pseudobulk	edgeR	LRT
Macrophage	RNF157	-0.528080879	0.279764337	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF157-AS1	-1.278517882	0.075850503	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RNF165	0.23071696	0.700029185	1	pseudobulk	edgeR	LRT
Macrophage	RNF166	-0.289410303	0.091141643	0.707975264	pseudobulk	edgeR	LRT
Macrophage	RNF167	0.049173412	0.703400806	1	pseudobulk	edgeR	LRT
Macrophage	RNF168	-0.285389241	0.12718479	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RNF169	0.012465204	0.945591442	1	pseudobulk	edgeR	LRT
Macrophage	RNF17	-0.639612283	0.288675193	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF170	0.120048539	0.315780152	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF175	0.408524847	0.541522251	0.999825998	pseudobulk	edgeR	LRT
Macrophage	RNF180	1.156878686	0.114410944	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RNF181	0.023001041	0.843996525	1	pseudobulk	edgeR	LRT
Macrophage	RNF182	-0.652023498	0.70274057	1	pseudobulk	edgeR	LRT
Macrophage	RNF183	0.139814721	0.828027278	1	pseudobulk	edgeR	LRT
Macrophage	RNF185	0.006456183	0.959147776	1	pseudobulk	edgeR	LRT
Macrophage	RNF186	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RNF187	0.105842097	0.491003091	0.971161994	pseudobulk	edgeR	LRT
Macrophage	RNF19A	-0.05859766	0.704730659	1	pseudobulk	edgeR	LRT
Macrophage	RNF19B	0.03606619	0.855556713	1	pseudobulk	edgeR	LRT
Macrophage	RNF2	-0.128368988	0.40002143	0.91287432	pseudobulk	edgeR	LRT
Macrophage	RNF20	0.092298067	0.552094889	1	pseudobulk	edgeR	LRT
Macrophage	RNF207	0.161596187	0.768909839	1	pseudobulk	edgeR	LRT
Macrophage	RNF208	-0.650596843	0.055363099	0.657092124	pseudobulk	edgeR	LRT
Macrophage	RNF212	-0.28815972	0.643699826	1	pseudobulk	edgeR	LRT
Macrophage	RNF212B	-0.496763931	0.493559738	0.972462694	pseudobulk	edgeR	LRT
Macrophage	RNF213	0.020370398	0.876678848	1	pseudobulk	edgeR	LRT
Macrophage	RNF214	0.02109926	0.873484171	1	pseudobulk	edgeR	LRT
Macrophage	RNF215	0.19319668	0.593109313	1	pseudobulk	edgeR	LRT
Macrophage	RNF216	-0.00930788	0.942882458	1	pseudobulk	edgeR	LRT
Macrophage	RNF217	-0.247176452	0.28354182	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF217-AS1	-0.394260327	0.630646988	1	pseudobulk	edgeR	LRT
Macrophage	RNF219	-0.194991759	0.320645745	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF219-AS1	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNF220	-0.029466328	0.860374969	1	pseudobulk	edgeR	LRT
Macrophage	RNF222	-1.094282311	0.112280603	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RNF223	0.514321636	0.504763227	0.977740496	pseudobulk	edgeR	LRT
Macrophage	RNF224	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RNF227	-0.130405284	0.80849052	1	pseudobulk	edgeR	LRT
Macrophage	RNF24	0.251553201	0.267075904	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF25	-0.337708516	0.10384517	0.742214785	pseudobulk	edgeR	LRT
Macrophage	RNF26	-0.172577609	0.246892748	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF31	-0.564929012	0.264161797	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF32	-0.278969995	0.494108589	0.973055899	pseudobulk	edgeR	LRT
Macrophage	RNF34	-0.05204756	0.646425201	1	pseudobulk	edgeR	LRT
Macrophage	RNF38	-0.152093826	0.420217029	0.924440575	pseudobulk	edgeR	LRT
Macrophage	RNF39	0.204540306	0.827487281	1	pseudobulk	edgeR	LRT
Macrophage	RNF4	-0.008041074	0.946457034	1	pseudobulk	edgeR	LRT
Macrophage	RNF40	0.035378986	0.779072232	1	pseudobulk	edgeR	LRT
Macrophage	RNF41	-0.02945777	0.795526548	1	pseudobulk	edgeR	LRT
Macrophage	RNF43	-0.387956387	0.404220459	0.914216136	pseudobulk	edgeR	LRT
Macrophage	RNF44	0.014108947	0.92976334	1	pseudobulk	edgeR	LRT
Macrophage	RNF5	-0.250373364	0.051260451	0.637867174	pseudobulk	edgeR	LRT
Macrophage	RNF6	-0.096271211	0.584024614	1	pseudobulk	edgeR	LRT
Macrophage	RNF7	0.12503504	0.307742321	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RNF8	-0.113515604	0.368061984	0.884336198	pseudobulk	edgeR	LRT
Macrophage	RNFT1	-0.081549702	0.637423313	1	pseudobulk	edgeR	LRT
Macrophage	RNFT1-DT	-2.670284641	0.110675354	0.755619849	pseudobulk	edgeR	LRT
Macrophage	RNFT2	-0.064110327	0.803471251	1	pseudobulk	edgeR	LRT
Macrophage	RNGTT	0.254044786	0.091361538	0.708571131	pseudobulk	edgeR	LRT
Macrophage	RNH1	0.179801782	0.099178356	0.731052077	pseudobulk	edgeR	LRT
Macrophage	RNLS	0.234613653	0.193702478	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNMT	-0.017696748	0.929003557	1	pseudobulk	edgeR	LRT
Macrophage	RNMTL1	-0.033420419	0.894580602	1	pseudobulk	edgeR	LRT
Macrophage	RNPC3	-0.179248161	0.187435283	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RNPEP	-0.027387263	0.793454629	1	pseudobulk	edgeR	LRT
Macrophage	RNPEPL1	0.104666915	0.696963564	1	pseudobulk	edgeR	LRT
Macrophage	RNPS1	-0.021237547	0.804814012	1	pseudobulk	edgeR	LRT
Macrophage	RNU11	-0.017343871	0.995826766	1	pseudobulk	edgeR	LRT
Macrophage	RNU12	-0.109909066	0.842431191	1	pseudobulk	edgeR	LRT
Macrophage	RNU6ATAC35P	0	1	1	pseudobulk	edgeR	LRT
Macrophage	ROBO1	0.157851122	0.723242479	1	pseudobulk	edgeR	LRT
Macrophage	ROBO2	0.385473804	0.536332543	0.995914927	pseudobulk	edgeR	LRT
Macrophage	ROBO3	-0.742205726	0.028327108	0.55333612	pseudobulk	edgeR	LRT
Macrophage	ROBO4	0.017967409	0.965826644	1	pseudobulk	edgeR	LRT
Macrophage	ROCK1	-0.097144845	0.602413018	1	pseudobulk	edgeR	LRT
Macrophage	ROCK2	-0.166574824	0.346186525	0.865554623	pseudobulk	edgeR	LRT
Macrophage	ROGDI	-0.428354829	0.096087397	0.720655478	pseudobulk	edgeR	LRT
Macrophage	ROM1	0.153666933	0.594051763	1	pseudobulk	edgeR	LRT
Macrophage	ROMO1	-0.047901278	0.7651642	1	pseudobulk	edgeR	LRT
Macrophage	ROPN1B	-0.226508649	0.775756533	1	pseudobulk	edgeR	LRT
Macrophage	ROPN1L	-0.105009354	0.863487227	1	pseudobulk	edgeR	LRT
Macrophage	ROR1	0.616239697	0.367784781	0.88398023	pseudobulk	edgeR	LRT
Macrophage	ROR1-AS1	2.512942998	0.002767705	0.227774623	pseudobulk	edgeR	LRT
Macrophage	ROR2	1.02490977	0.145684538	0.759315375	pseudobulk	edgeR	LRT
Macrophage	RORA	-0.992555163	9.23E-06	0.013670113	pseudobulk	edgeR	LRT
Macrophage	RORA-AS1	-0.358620299	0.468663068	0.960278104	pseudobulk	edgeR	LRT
Macrophage	RORB	0.811717504	0.19556614	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RORC	-0.607178909	0.468008369	0.960084538	pseudobulk	edgeR	LRT
Macrophage	ROS1	-0.75157339	0.313957371	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1	-0.94853992	0.288852781	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-100J12.1	-0.373960503	0.340508199	0.858001766	pseudobulk	edgeR	LRT
Macrophage	RP1-101D8.1	0.232082759	0.787640628	1	pseudobulk	edgeR	LRT
Macrophage	RP1-101G11.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-101K10.6	0.73315788	0.260699552	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-102D24.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-102E24.10	-1.061163842	0.10900608	0.751097084	pseudobulk	edgeR	LRT
Macrophage	RP1-102E24.8	0.675654571	0.37851416	0.89408555	pseudobulk	edgeR	LRT
Macrophage	RP1-102G20.5	-0.286463438	0.690671171	1	pseudobulk	edgeR	LRT
Macrophage	RP1-102K2.6	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-102K2.8	-0.175274774	0.799073179	1	pseudobulk	edgeR	LRT
Macrophage	RP1-10C16.1	-2.054194229	0.002314326	0.210013553	pseudobulk	edgeR	LRT
Macrophage	RP1-111B22.3	-0.064419059	0.900433939	1	pseudobulk	edgeR	LRT
Macrophage	RP1-111C20.3	0.631669142	0.116160184	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP1-111C20.4	-0.298892847	0.377642576	0.892962089	pseudobulk	edgeR	LRT
Macrophage	RP1-111D6.2	0.030466696	0.875268223	1	pseudobulk	edgeR	LRT
Macrophage	RP1-111D6.3	0.224341974	0.7016776	1	pseudobulk	edgeR	LRT
Macrophage	RP1-117B12.4	-0.955428123	0.147401132	0.760739741	pseudobulk	edgeR	LRT
Macrophage	RP1-118J21.25	-0.130989629	0.846825504	1	pseudobulk	edgeR	LRT
Macrophage	RP1-120G22.11	-0.570691533	0.296715601	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-122K4.3	-0.5064877	0.305883234	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-122O8.7	0.323134693	0.677407316	1	pseudobulk	edgeR	LRT
Macrophage	RP1-122P22.2	0.046009361	0.950766358	1	pseudobulk	edgeR	LRT
Macrophage	RP1-122P22.4	0.146371069	0.846992857	1	pseudobulk	edgeR	LRT
Macrophage	RP1-124C6.1	0.684409324	0.191749802	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-125I3.2	0.297212928	0.781751521	1	pseudobulk	edgeR	LRT
Macrophage	RP1-127D3.4	0.671377612	0.193227286	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-127H14.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-12G14.7	-0.347051727	0.446668754	0.944032102	pseudobulk	edgeR	LRT
Macrophage	RP1-12G14.9	0.169311537	0.815405	1	pseudobulk	edgeR	LRT
Macrophage	RP1-136B1.1	-1.054376966	0.201107049	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-137D17.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-137D17.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-138B7.7	0.03401358	0.937420186	1	pseudobulk	edgeR	LRT
Macrophage	RP1-140A9.1	-0.230687426	0.727672304	1	pseudobulk	edgeR	LRT
Macrophage	RP1-140K8.1	-0.648416115	0.287765073	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-140K8.5	0.81294983	0.26536174	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-142L7.5	-0.546437272	0.299970725	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-142L7.8	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-142L7.9	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-148H17.1	0.713067447	0.188673775	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-150O5.3	-0.339694168	0.730142646	1	pseudobulk	edgeR	LRT
Macrophage	RP1-151F17.1	-1.07078846	0.188988831	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-151F17.2	-0.713748167	0.191050184	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-153G14.4	-1.701515521	0.019535446	0.487249031	pseudobulk	edgeR	LRT
Macrophage	RP1-155D22.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-159A19.4	1.645101665	0.030038446	0.562451745	pseudobulk	edgeR	LRT
Macrophage	RP1-15D23.2	-1.022272651	0.137109519	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP1-163G9.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-166H4.2	-0.951382973	0.148993387	0.763593696	pseudobulk	edgeR	LRT
Macrophage	RP1-167A14.2	-0.018029633	0.975550245	1	pseudobulk	edgeR	LRT
Macrophage	RP1-167F1.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-167G20.1	-0.223958433	0.727205641	1	pseudobulk	edgeR	LRT
Macrophage	RP1-167O22.1	-0.889209337	0.154660661	0.768512601	pseudobulk	edgeR	LRT
Macrophage	RP1-168L15.5	-1.558475802	0.012743125	0.428402775	pseudobulk	edgeR	LRT
Macrophage	RP1-16A9.1	0.544602458	0.413446293	0.919808198	pseudobulk	edgeR	LRT
Macrophage	RP1-178F10.1	-0.749044817	0.316862879	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-178F15.4	-0.274159875	0.496850253	0.973526509	pseudobulk	edgeR	LRT
Macrophage	RP1-179N16.6	1.469860623	0.027613565	0.546998461	pseudobulk	edgeR	LRT
Macrophage	RP1-179P9.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-17K7.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-187B23.1	0.310969465	0.530635939	0.994679294	pseudobulk	edgeR	LRT
Macrophage	RP1-18D14.7	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-191J18.66	0.748361101	0.026054173	0.537257051	pseudobulk	edgeR	LRT
Macrophage	RP1-193H18.2	-0.123522633	0.812804432	1	pseudobulk	edgeR	LRT
Macrophage	RP1-193H18.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-197B17.3	-0.006852381	0.980933264	1	pseudobulk	edgeR	LRT
Macrophage	RP1-197B17.4	-0.597049357	0.367681993	0.88398023	pseudobulk	edgeR	LRT
Macrophage	RP1-198K11.5	0.297190274	0.352830917	0.871817806	pseudobulk	edgeR	LRT
Macrophage	RP1-199J3.7	1.46161561	0.06972643	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP1-202O8.3	-0.247051911	0.561425385	1	pseudobulk	edgeR	LRT
Macrophage	RP1-206D15.6	0.091104628	0.825102158	1	pseudobulk	edgeR	LRT
Macrophage	RP1-207H1.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-209A6.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-20C7.6	0.171969963	0.777542047	1	pseudobulk	edgeR	LRT
Macrophage	RP1-212P9.3	0.73405858	0.186564134	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP1-221C16.8	-1.117549851	0.097262352	0.724979392	pseudobulk	edgeR	LRT
Macrophage	RP1-223E5.4	-0.001719635	0.993511083	1	pseudobulk	edgeR	LRT
Macrophage	RP1-224A6.3	-0.749712353	0.070531885	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP1-224A6.9	0.233282109	0.690127221	1	pseudobulk	edgeR	LRT
Macrophage	RP1-225E12.2	-0.423129953	0.564159688	1	pseudobulk	edgeR	LRT
Macrophage	RP1-228P16.8	-0.465032208	0.510709128	0.982258729	pseudobulk	edgeR	LRT
Macrophage	RP1-232L24.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-232P20.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-234P15.4	-0.050368541	0.889695664	1	pseudobulk	edgeR	LRT
Macrophage	RP1-239B22.5	0.538270231	0.044616693	0.607573493	pseudobulk	edgeR	LRT
Macrophage	RP1-23E21.2	-1.109043156	0.093447526	0.714481793	pseudobulk	edgeR	LRT
Macrophage	RP1-244F24.1	0.516792676	0.360999132	0.878510394	pseudobulk	edgeR	LRT
Macrophage	RP1-249F5.3	0.519571339	0.452493549	0.948575393	pseudobulk	edgeR	LRT
Macrophage	RP1-249I4.2	-1.890562107	0.009791222	0.37992845	pseudobulk	edgeR	LRT
Macrophage	RP1-251M9.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-253P7.4	-0.203294085	0.825165788	1	pseudobulk	edgeR	LRT
Macrophage	RP1-256G22.2	0.744554375	0.287060155	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-257A7.4	-0.080028205	0.811726705	1	pseudobulk	edgeR	LRT
Macrophage	RP1-257A7.5	-0.153972966	0.722753498	1	pseudobulk	edgeR	LRT
Macrophage	RP1-261D10.2	-0.141592123	0.783793456	1	pseudobulk	edgeR	LRT
Macrophage	RP1-261G23.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-261G23.7	0.039697581	0.918183199	1	pseudobulk	edgeR	LRT
Macrophage	RP1-265C24.8	-0.562422817	0.509325508	0.981275583	pseudobulk	edgeR	LRT
Macrophage	RP1-266L20.2	0.788254293	0.243327659	0.833966294	pseudobulk	edgeR	LRT
Macrophage	RP1-266L20.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-267D11.6	-0.022413057	0.945113846	1	pseudobulk	edgeR	LRT
Macrophage	RP1-267L14.6	-0.398148809	0.456169109	0.949685021	pseudobulk	edgeR	LRT
Macrophage	RP1-269M15.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-272L16.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-273N12.4	0.513661961	0.456112987	0.949685021	pseudobulk	edgeR	LRT
Macrophage	RP1-278C19.8	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-278O22.1	-0.879724508	0.257051339	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-27K12.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-27K12.4	-0.446817186	0.316175617	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-283K11.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-286D6.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-287H17.1	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-28H20.3	-0.372718292	0.320110967	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP1-28O10.1	-1.2369089	0.015477116	0.452668478	pseudobulk	edgeR	LRT
Macrophage	RP1-292B18.3	-0.467199543	0.527231957	0.992765247	pseudobulk	edgeR	LRT
Macrophage	RP1-292L20.3	-0.329908648	0.51050944	0.982258729	pseudobulk	edgeR	LRT
Macrophage	RP1-293L8.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP1-29C18.10	-0.108086086	0.879317858	1	pseudobulk	edgeR	LRT
